user_key,cluster_id,dominant_share_known,imputed_country_key,imputed_country_iso,imputed_country_name,imputed_market_currency_code,imputation_method
12022,1,0.1545,197,RU,Rusia,USD,cluster_majority
12023,1,0.1545,197,RU,Rusia,USD,cluster_majority
12025,1,0.1545,197,RU,Rusia,USD,cluster_majority
12029,1,0.1545,197,RU,Rusia,USD,cluster_majority
12032,1,0.1545,197,RU,Rusia,USD,cluster_majority
12037,1,0.1545,197,RU,Rusia,USD,cluster_majority
12039,1,0.1545,197,RU,Rusia,USD,cluster_majority
12040,1,0.1545,197,RU,Rusia,USD,cluster_majority
12044,1,0.1545,197,RU,Rusia,USD,cluster_majority
12055,1,0.1545,197,RU,Rusia,USD,cluster_majority
12057,1,0.1545,197,RU,Rusia,USD,cluster_majority
12058,1,0.1545,197,RU,Rusia,USD,cluster_majority
12061,1,0.1545,197,RU,Rusia,USD,cluster_majority
12063,1,0.1545,197,RU,Rusia,USD,cluster_majority
12074,1,0.1545,197,RU,Rusia,USD,cluster_majority
12080,1,0.1545,197,RU,Rusia,USD,cluster_majority
12082,1,0.1545,197,RU,Rusia,USD,cluster_majority
12083,1,0.1545,197,RU,Rusia,USD,cluster_majority
12093,1,0.1545,197,RU,Rusia,USD,cluster_majority
12097,1,0.1545,197,RU,Rusia,USD,cluster_majority
12101,1,0.1545,197,RU,Rusia,USD,cluster_majority
12103,1,0.1545,197,RU,Rusia,USD,cluster_majority
12109,1,0.1545,197,RU,Rusia,USD,cluster_majority
12116,1,0.1545,197,RU,Rusia,USD,cluster_majority
12117,1,0.1545,197,RU,Rusia,USD,cluster_majority
12122,1,0.1545,197,RU,Rusia,USD,cluster_majority
12123,1,0.1545,197,RU,Rusia,USD,cluster_majority
12124,1,0.1545,197,RU,Rusia,USD,cluster_majority
12126,1,0.1545,197,RU,Rusia,USD,cluster_majority
12130,1,0.1545,197,RU,Rusia,USD,cluster_majority
12132,1,0.1545,197,RU,Rusia,USD,cluster_majority
12138,1,0.1545,197,RU,Rusia,USD,cluster_majority
12143,1,0.1545,197,RU,Rusia,USD,cluster_majority
12146,1,0.1545,197,RU,Rusia,USD,cluster_majority
12155,1,0.1545,197,RU,Rusia,USD,cluster_majority
12159,0,0.0204,29,BR,Brasil,USD,cluster_majority
12161,1,0.1545,197,RU,Rusia,USD,cluster_majority
12179,1,0.1545,197,RU,Rusia,USD,cluster_majority
12181,1,0.1545,197,RU,Rusia,USD,cluster_majority
12182,1,0.1545,197,RU,Rusia,USD,cluster_majority
12183,1,0.1545,197,RU,Rusia,USD,cluster_majority
12189,1,0.1545,197,RU,Rusia,USD,cluster_majority
12199,1,0.1545,197,RU,Rusia,USD,cluster_majority
12206,1,0.1545,197,RU,Rusia,USD,cluster_majority
12218,1,0.1545,197,RU,Rusia,USD,cluster_majority
12220,1,0.1545,197,RU,Rusia,USD,cluster_majority
12221,1,0.1545,197,RU,Rusia,USD,cluster_majority
12223,1,0.1545,197,RU,Rusia,USD,cluster_majority
12227,1,0.1545,197,RU,Rusia,USD,cluster_majority
12232,1,0.1545,197,RU,Rusia,USD,cluster_majority
12234,1,0.1545,197,RU,Rusia,USD,cluster_majority
12238,1,0.1545,197,RU,Rusia,USD,cluster_majority
12240,1,0.1545,197,RU,Rusia,USD,cluster_majority
12241,1,0.1545,197,RU,Rusia,USD,cluster_majority
12245,1,0.1545,197,RU,Rusia,USD,cluster_majority
12251,1,0.1545,197,RU,Rusia,USD,cluster_majority
12253,1,0.1545,197,RU,Rusia,USD,cluster_majority
12254,1,0.1545,197,RU,Rusia,USD,cluster_majority
12256,1,0.1545,197,RU,Rusia,USD,cluster_majority
12261,1,0.1545,197,RU,Rusia,USD,cluster_majority
12267,2,0.9134,69,US,Estados Unidos,USD,cluster_majority
12279,1,0.1545,197,RU,Rusia,USD,cluster_majority
12290,1,0.1545,197,RU,Rusia,USD,cluster_majority
12294,1,0.1545,197,RU,Rusia,USD,cluster_majority
12295,1,0.1545,197,RU,Rusia,USD,cluster_majority
12301,1,0.1545,197,RU,Rusia,USD,cluster_majority
12302,1,0.1545,197,RU,Rusia,USD,cluster_majority
12306,1,0.1545,197,RU,Rusia,USD,cluster_majority
12307,1,0.1545,197,RU,Rusia,USD,cluster_majority
12309,1,0.1545,197,RU,Rusia,USD,cluster_majority
12313,1,0.1545,197,RU,Rusia,USD,cluster_majority
12316,0,0.0204,29,BR,Brasil,USD,cluster_majority
12318,1,0.1545,197,RU,Rusia,USD,cluster_majority
12321,1,0.1545,197,RU,Rusia,USD,cluster_majority
12326,1,0.1545,197,RU,Rusia,USD,cluster_majority
12330,1,0.1545,197,RU,Rusia,USD,cluster_majority
12331,1,0.1545,197,RU,Rusia,USD,cluster_majority
12337,1,0.1545,197,RU,Rusia,USD,cluster_majority
12341,1,0.1545,197,RU,Rusia,USD,cluster_majority
12351,1,0.1545,197,RU,Rusia,USD,cluster_majority
12352,1,0.1545,197,RU,Rusia,USD,cluster_majority
12371,1,0.1545,197,RU,Rusia,USD,cluster_majority
12374,1,0.1545,197,RU,Rusia,USD,cluster_majority
12378,1,0.1545,197,RU,Rusia,USD,cluster_majority
12379,1,0.1545,197,RU,Rusia,USD,cluster_majority
12382,1,0.1545,197,RU,Rusia,USD,cluster_majority
12384,1,0.1545,197,RU,Rusia,USD,cluster_majority
12393,1,0.1545,197,RU,Rusia,USD,cluster_majority
12397,1,0.1545,197,RU,Rusia,USD,cluster_majority
12398,1,0.1545,197,RU,Rusia,USD,cluster_majority
12404,1,0.1545,197,RU,Rusia,USD,cluster_majority
12411,1,0.1545,197,RU,Rusia,USD,cluster_majority
12415,1,0.1545,197,RU,Rusia,USD,cluster_majority
12416,1,0.1545,197,RU,Rusia,USD,cluster_majority
12418,1,0.1545,197,RU,Rusia,USD,cluster_majority
12421,1,0.1545,197,RU,Rusia,USD,cluster_majority
12423,1,0.1545,197,RU,Rusia,USD,cluster_majority
12430,1,0.1545,197,RU,Rusia,USD,cluster_majority
12440,1,0.1545,197,RU,Rusia,USD,cluster_majority
12441,1,0.1545,197,RU,Rusia,USD,cluster_majority
12446,1,0.1545,197,RU,Rusia,USD,cluster_majority
12460,1,0.1545,197,RU,Rusia,USD,cluster_majority
12461,1,0.1545,197,RU,Rusia,USD,cluster_majority
12462,1,0.1545,197,RU,Rusia,USD,cluster_majority
12476,1,0.1545,197,RU,Rusia,USD,cluster_majority
12488,1,0.1545,197,RU,Rusia,USD,cluster_majority
12489,1,0.1545,197,RU,Rusia,USD,cluster_majority
12490,1,0.1545,197,RU,Rusia,USD,cluster_majority
12491,1,0.1545,197,RU,Rusia,USD,cluster_majority
12499,1,0.1545,197,RU,Rusia,USD,cluster_majority
12502,1,0.1545,197,RU,Rusia,USD,cluster_majority
12503,1,0.1545,197,RU,Rusia,USD,cluster_majority
12509,1,0.1545,197,RU,Rusia,USD,cluster_majority
12512,1,0.1545,197,RU,Rusia,USD,cluster_majority
12513,1,0.1545,197,RU,Rusia,USD,cluster_majority
12514,1,0.1545,197,RU,Rusia,USD,cluster_majority
12516,1,0.1545,197,RU,Rusia,USD,cluster_majority
12520,1,0.1545,197,RU,Rusia,USD,cluster_majority
12526,1,0.1545,197,RU,Rusia,USD,cluster_majority
12535,1,0.1545,197,RU,Rusia,USD,cluster_majority
12542,1,0.1545,197,RU,Rusia,USD,cluster_majority
12546,1,0.1545,197,RU,Rusia,USD,cluster_majority
12549,1,0.1545,197,RU,Rusia,USD,cluster_majority
12550,1,0.1545,197,RU,Rusia,USD,cluster_majority
12554,0,0.0204,29,BR,Brasil,USD,cluster_majority
12555,1,0.1545,197,RU,Rusia,USD,cluster_majority
12565,1,0.1545,197,RU,Rusia,USD,cluster_majority
12578,0,0.0204,29,BR,Brasil,USD,cluster_majority
12583,1,0.1545,197,RU,Rusia,USD,cluster_majority
12594,1,0.1545,197,RU,Rusia,USD,cluster_majority
12598,1,0.1545,197,RU,Rusia,USD,cluster_majority
12603,1,0.1545,197,RU,Rusia,USD,cluster_majority
12606,1,0.1545,197,RU,Rusia,USD,cluster_majority
12612,1,0.1545,197,RU,Rusia,USD,cluster_majority
12618,1,0.1545,197,RU,Rusia,USD,cluster_majority
12625,1,0.1545,197,RU,Rusia,USD,cluster_majority
12630,1,0.1545,197,RU,Rusia,USD,cluster_majority
12631,1,0.1545,197,RU,Rusia,USD,cluster_majority
12632,1,0.1545,197,RU,Rusia,USD,cluster_majority
12636,1,0.1545,197,RU,Rusia,USD,cluster_majority
12648,1,0.1545,197,RU,Rusia,USD,cluster_majority
12652,1,0.1545,197,RU,Rusia,USD,cluster_majority
12653,1,0.1545,197,RU,Rusia,USD,cluster_majority
12656,1,0.1545,197,RU,Rusia,USD,cluster_majority
12661,1,0.1545,197,RU,Rusia,USD,cluster_majority
12662,1,0.1545,197,RU,Rusia,USD,cluster_majority
12663,1,0.1545,197,RU,Rusia,USD,cluster_majority
12664,0,0.0204,29,BR,Brasil,USD,cluster_majority
12666,1,0.1545,197,RU,Rusia,USD,cluster_majority
12670,1,0.1545,197,RU,Rusia,USD,cluster_majority
12672,1,0.1545,197,RU,Rusia,USD,cluster_majority
12674,1,0.1545,197,RU,Rusia,USD,cluster_majority
12675,1,0.1545,197,RU,Rusia,USD,cluster_majority
12676,1,0.1545,197,RU,Rusia,USD,cluster_majority
12679,1,0.1545,197,RU,Rusia,USD,cluster_majority
12691,1,0.1545,197,RU,Rusia,USD,cluster_majority
12692,1,0.1545,197,RU,Rusia,USD,cluster_majority
12693,1,0.1545,197,RU,Rusia,USD,cluster_majority
12705,1,0.1545,197,RU,Rusia,USD,cluster_majority
12707,1,0.1545,197,RU,Rusia,USD,cluster_majority
12708,1,0.1545,197,RU,Rusia,USD,cluster_majority
12717,1,0.1545,197,RU,Rusia,USD,cluster_majority
12720,1,0.1545,197,RU,Rusia,USD,cluster_majority
12722,1,0.1545,197,RU,Rusia,USD,cluster_majority
12726,1,0.1545,197,RU,Rusia,USD,cluster_majority
12729,1,0.1545,197,RU,Rusia,USD,cluster_majority
12731,1,0.1545,197,RU,Rusia,USD,cluster_majority
12734,1,0.1545,197,RU,Rusia,USD,cluster_majority
12736,0,0.0204,29,BR,Brasil,USD,cluster_majority
12741,1,0.1545,197,RU,Rusia,USD,cluster_majority
12745,1,0.1545,197,RU,Rusia,USD,cluster_majority
12746,1,0.1545,197,RU,Rusia,USD,cluster_majority
12748,1,0.1545,197,RU,Rusia,USD,cluster_majority
12754,1,0.1545,197,RU,Rusia,USD,cluster_majority
12759,1,0.1545,197,RU,Rusia,USD,cluster_majority
12762,1,0.1545,197,RU,Rusia,USD,cluster_majority
12771,1,0.1545,197,RU,Rusia,USD,cluster_majority
12772,1,0.1545,197,RU,Rusia,USD,cluster_majority
12774,1,0.1545,197,RU,Rusia,USD,cluster_majority
12784,1,0.1545,197,RU,Rusia,USD,cluster_majority
12786,1,0.1545,197,RU,Rusia,USD,cluster_majority
12797,1,0.1545,197,RU,Rusia,USD,cluster_majority
12808,1,0.1545,197,RU,Rusia,USD,cluster_majority
12815,1,0.1545,197,RU,Rusia,USD,cluster_majority
12816,1,0.1545,197,RU,Rusia,USD,cluster_majority
12820,1,0.1545,197,RU,Rusia,USD,cluster_majority
12822,1,0.1545,197,RU,Rusia,USD,cluster_majority
12823,1,0.1545,197,RU,Rusia,USD,cluster_majority
12827,1,0.1545,197,RU,Rusia,USD,cluster_majority
12828,1,0.1545,197,RU,Rusia,USD,cluster_majority
12829,1,0.1545,197,RU,Rusia,USD,cluster_majority
12835,1,0.1545,197,RU,Rusia,USD,cluster_majority
12838,1,0.1545,197,RU,Rusia,USD,cluster_majority
12844,1,0.1545,197,RU,Rusia,USD,cluster_majority
12856,1,0.1545,197,RU,Rusia,USD,cluster_majority
12862,1,0.1545,197,RU,Rusia,USD,cluster_majority
12866,1,0.1545,197,RU,Rusia,USD,cluster_majority
12867,1,0.1545,197,RU,Rusia,USD,cluster_majority
12886,1,0.1545,197,RU,Rusia,USD,cluster_majority
12892,1,0.1545,197,RU,Rusia,USD,cluster_majority
12897,1,0.1545,197,RU,Rusia,USD,cluster_majority
12905,1,0.1545,197,RU,Rusia,USD,cluster_majority
12912,1,0.1545,197,RU,Rusia,USD,cluster_majority
12917,1,0.1545,197,RU,Rusia,USD,cluster_majority
12920,1,0.1545,197,RU,Rusia,USD,cluster_majority
12921,1,0.1545,197,RU,Rusia,USD,cluster_majority
12924,1,0.1545,197,RU,Rusia,USD,cluster_majority
12939,1,0.1545,197,RU,Rusia,USD,cluster_majority
12946,1,0.1545,197,RU,Rusia,USD,cluster_majority
12950,0,0.0204,29,BR,Brasil,USD,cluster_majority
12951,1,0.1545,197,RU,Rusia,USD,cluster_majority
12952,1,0.1545,197,RU,Rusia,USD,cluster_majority
12953,1,0.1545,197,RU,Rusia,USD,cluster_majority
12956,1,0.1545,197,RU,Rusia,USD,cluster_majority
12969,1,0.1545,197,RU,Rusia,USD,cluster_majority
12973,1,0.1545,197,RU,Rusia,USD,cluster_majority
12981,1,0.1545,197,RU,Rusia,USD,cluster_majority
12983,1,0.1545,197,RU,Rusia,USD,cluster_majority
12991,1,0.1545,197,RU,Rusia,USD,cluster_majority
13000,1,0.1545,197,RU,Rusia,USD,cluster_majority
13001,1,0.1545,197,RU,Rusia,USD,cluster_majority
13004,1,0.1545,197,RU,Rusia,USD,cluster_majority
13005,1,0.1545,197,RU,Rusia,USD,cluster_majority
13009,1,0.1545,197,RU,Rusia,USD,cluster_majority
13014,1,0.1545,197,RU,Rusia,USD,cluster_majority
13018,1,0.1545,197,RU,Rusia,USD,cluster_majority
13021,1,0.1545,197,RU,Rusia,USD,cluster_majority
13027,1,0.1545,197,RU,Rusia,USD,cluster_majority
13028,1,0.1545,197,RU,Rusia,USD,cluster_majority
13033,1,0.1545,197,RU,Rusia,USD,cluster_majority
13040,1,0.1545,197,RU,Rusia,USD,cluster_majority
13044,1,0.1545,197,RU,Rusia,USD,cluster_majority
13047,1,0.1545,197,RU,Rusia,USD,cluster_majority
13048,1,0.1545,197,RU,Rusia,USD,cluster_majority
13049,1,0.1545,197,RU,Rusia,USD,cluster_majority
13050,1,0.1545,197,RU,Rusia,USD,cluster_majority
13055,1,0.1545,197,RU,Rusia,USD,cluster_majority
13059,1,0.1545,197,RU,Rusia,USD,cluster_majority
13060,1,0.1545,197,RU,Rusia,USD,cluster_majority
13063,1,0.1545,197,RU,Rusia,USD,cluster_majority
13067,1,0.1545,197,RU,Rusia,USD,cluster_majority
13068,1,0.1545,197,RU,Rusia,USD,cluster_majority
13074,1,0.1545,197,RU,Rusia,USD,cluster_majority
13081,1,0.1545,197,RU,Rusia,USD,cluster_majority
13083,1,0.1545,197,RU,Rusia,USD,cluster_majority
13086,1,0.1545,197,RU,Rusia,USD,cluster_majority
13092,1,0.1545,197,RU,Rusia,USD,cluster_majority
13093,1,0.1545,197,RU,Rusia,USD,cluster_majority
13096,1,0.1545,197,RU,Rusia,USD,cluster_majority
13105,1,0.1545,197,RU,Rusia,USD,cluster_majority
13117,1,0.1545,197,RU,Rusia,USD,cluster_majority
13119,1,0.1545,197,RU,Rusia,USD,cluster_majority
13123,1,0.1545,197,RU,Rusia,USD,cluster_majority
13125,1,0.1545,197,RU,Rusia,USD,cluster_majority
13131,1,0.1545,197,RU,Rusia,USD,cluster_majority
13132,1,0.1545,197,RU,Rusia,USD,cluster_majority
13162,1,0.1545,197,RU,Rusia,USD,cluster_majority
13163,1,0.1545,197,RU,Rusia,USD,cluster_majority
13166,1,0.1545,197,RU,Rusia,USD,cluster_majority
13169,1,0.1545,197,RU,Rusia,USD,cluster_majority
13170,1,0.1545,197,RU,Rusia,USD,cluster_majority
13171,1,0.1545,197,RU,Rusia,USD,cluster_majority
13174,1,0.1545,197,RU,Rusia,USD,cluster_majority
13175,1,0.1545,197,RU,Rusia,USD,cluster_majority
13176,1,0.1545,197,RU,Rusia,USD,cluster_majority
13178,1,0.1545,197,RU,Rusia,USD,cluster_majority
13179,1,0.1545,197,RU,Rusia,USD,cluster_majority
13181,1,0.1545,197,RU,Rusia,USD,cluster_majority
13182,1,0.1545,197,RU,Rusia,USD,cluster_majority
13184,1,0.1545,197,RU,Rusia,USD,cluster_majority
13196,1,0.1545,197,RU,Rusia,USD,cluster_majority
13200,1,0.1545,197,RU,Rusia,USD,cluster_majority
13201,1,0.1545,197,RU,Rusia,USD,cluster_majority
13202,1,0.1545,197,RU,Rusia,USD,cluster_majority
13210,1,0.1545,197,RU,Rusia,USD,cluster_majority
13213,1,0.1545,197,RU,Rusia,USD,cluster_majority
13216,1,0.1545,197,RU,Rusia,USD,cluster_majority
13217,1,0.1545,197,RU,Rusia,USD,cluster_majority
13218,1,0.1545,197,RU,Rusia,USD,cluster_majority
13224,1,0.1545,197,RU,Rusia,USD,cluster_majority
13226,1,0.1545,197,RU,Rusia,USD,cluster_majority
13229,1,0.1545,197,RU,Rusia,USD,cluster_majority
13236,1,0.1545,197,RU,Rusia,USD,cluster_majority
13241,1,0.1545,197,RU,Rusia,USD,cluster_majority
13251,1,0.1545,197,RU,Rusia,USD,cluster_majority
13255,1,0.1545,197,RU,Rusia,USD,cluster_majority
13259,1,0.1545,197,RU,Rusia,USD,cluster_majority
13260,1,0.1545,197,RU,Rusia,USD,cluster_majority
13261,1,0.1545,197,RU,Rusia,USD,cluster_majority
13262,1,0.1545,197,RU,Rusia,USD,cluster_majority
13266,1,0.1545,197,RU,Rusia,USD,cluster_majority
13268,1,0.1545,197,RU,Rusia,USD,cluster_majority
13269,1,0.1545,197,RU,Rusia,USD,cluster_majority
13280,0,0.0204,29,BR,Brasil,USD,cluster_majority
13285,1,0.1545,197,RU,Rusia,USD,cluster_majority
13286,1,0.1545,197,RU,Rusia,USD,cluster_majority
13288,1,0.1545,197,RU,Rusia,USD,cluster_majority
13291,1,0.1545,197,RU,Rusia,USD,cluster_majority
13297,1,0.1545,197,RU,Rusia,USD,cluster_majority
13299,1,0.1545,197,RU,Rusia,USD,cluster_majority
13308,1,0.1545,197,RU,Rusia,USD,cluster_majority
13309,1,0.1545,197,RU,Rusia,USD,cluster_majority
13319,1,0.1545,197,RU,Rusia,USD,cluster_majority
13331,1,0.1545,197,RU,Rusia,USD,cluster_majority
13334,1,0.1545,197,RU,Rusia,USD,cluster_majority
13338,1,0.1545,197,RU,Rusia,USD,cluster_majority
13340,1,0.1545,197,RU,Rusia,USD,cluster_majority
13342,1,0.1545,197,RU,Rusia,USD,cluster_majority
13346,1,0.1545,197,RU,Rusia,USD,cluster_majority
13353,1,0.1545,197,RU,Rusia,USD,cluster_majority
13354,1,0.1545,197,RU,Rusia,USD,cluster_majority
13360,1,0.1545,197,RU,Rusia,USD,cluster_majority
13362,1,0.1545,197,RU,Rusia,USD,cluster_majority
13364,1,0.1545,197,RU,Rusia,USD,cluster_majority
13367,1,0.1545,197,RU,Rusia,USD,cluster_majority
13368,1,0.1545,197,RU,Rusia,USD,cluster_majority
13373,1,0.1545,197,RU,Rusia,USD,cluster_majority
13376,1,0.1545,197,RU,Rusia,USD,cluster_majority
13377,1,0.1545,197,RU,Rusia,USD,cluster_majority
13378,1,0.1545,197,RU,Rusia,USD,cluster_majority
13379,1,0.1545,197,RU,Rusia,USD,cluster_majority
13380,1,0.1545,197,RU,Rusia,USD,cluster_majority
13386,1,0.1545,197,RU,Rusia,USD,cluster_majority
13388,1,0.1545,197,RU,Rusia,USD,cluster_majority
13396,1,0.1545,197,RU,Rusia,USD,cluster_majority
13401,1,0.1545,197,RU,Rusia,USD,cluster_majority
13415,1,0.1545,197,RU,Rusia,USD,cluster_majority
13418,1,0.1545,197,RU,Rusia,USD,cluster_majority
13426,1,0.1545,197,RU,Rusia,USD,cluster_majority
13428,1,0.1545,197,RU,Rusia,USD,cluster_majority
13431,1,0.1545,197,RU,Rusia,USD,cluster_majority
13435,1,0.1545,197,RU,Rusia,USD,cluster_majority
13436,1,0.1545,197,RU,Rusia,USD,cluster_majority
13438,1,0.1545,197,RU,Rusia,USD,cluster_majority
13439,1,0.1545,197,RU,Rusia,USD,cluster_majority
13443,1,0.1545,197,RU,Rusia,USD,cluster_majority
13447,1,0.1545,197,RU,Rusia,USD,cluster_majority
13449,1,0.1545,197,RU,Rusia,USD,cluster_majority
13451,1,0.1545,197,RU,Rusia,USD,cluster_majority
13456,1,0.1545,197,RU,Rusia,USD,cluster_majority
13457,1,0.1545,197,RU,Rusia,USD,cluster_majority
13471,1,0.1545,197,RU,Rusia,USD,cluster_majority
13472,1,0.1545,197,RU,Rusia,USD,cluster_majority
13477,1,0.1545,197,RU,Rusia,USD,cluster_majority
13491,1,0.1545,197,RU,Rusia,USD,cluster_majority
13493,1,0.1545,197,RU,Rusia,USD,cluster_majority
13496,1,0.1545,197,RU,Rusia,USD,cluster_majority
13500,1,0.1545,197,RU,Rusia,USD,cluster_majority
13502,1,0.1545,197,RU,Rusia,USD,cluster_majority
13503,1,0.1545,197,RU,Rusia,USD,cluster_majority
13510,1,0.1545,197,RU,Rusia,USD,cluster_majority
13518,1,0.1545,197,RU,Rusia,USD,cluster_majority
13519,1,0.1545,197,RU,Rusia,USD,cluster_majority
13520,1,0.1545,197,RU,Rusia,USD,cluster_majority
13524,1,0.1545,197,RU,Rusia,USD,cluster_majority
13525,1,0.1545,197,RU,Rusia,USD,cluster_majority
13528,1,0.1545,197,RU,Rusia,USD,cluster_majority
13534,1,0.1545,197,RU,Rusia,USD,cluster_majority
13535,1,0.1545,197,RU,Rusia,USD,cluster_majority
13537,1,0.1545,197,RU,Rusia,USD,cluster_majority
13544,1,0.1545,197,RU,Rusia,USD,cluster_majority
13550,1,0.1545,197,RU,Rusia,USD,cluster_majority
13552,1,0.1545,197,RU,Rusia,USD,cluster_majority
13554,1,0.1545,197,RU,Rusia,USD,cluster_majority
13560,2,0.9134,69,US,Estados Unidos,USD,cluster_majority
13572,1,0.1545,197,RU,Rusia,USD,cluster_majority
13573,1,0.1545,197,RU,Rusia,USD,cluster_majority
13576,1,0.1545,197,RU,Rusia,USD,cluster_majority
13583,1,0.1545,197,RU,Rusia,USD,cluster_majority
13586,1,0.1545,197,RU,Rusia,USD,cluster_majority
13588,1,0.1545,197,RU,Rusia,USD,cluster_majority
13590,1,0.1545,197,RU,Rusia,USD,cluster_majority
13594,1,0.1545,197,RU,Rusia,USD,cluster_majority
13597,1,0.1545,197,RU,Rusia,USD,cluster_majority
13600,1,0.1545,197,RU,Rusia,USD,cluster_majority
13604,1,0.1545,197,RU,Rusia,USD,cluster_majority
13607,1,0.1545,197,RU,Rusia,USD,cluster_majority
13610,0,0.0204,29,BR,Brasil,USD,cluster_majority
13612,1,0.1545,197,RU,Rusia,USD,cluster_majority
13613,1,0.1545,197,RU,Rusia,USD,cluster_majority
13614,1,0.1545,197,RU,Rusia,USD,cluster_majority
13620,1,0.1545,197,RU,Rusia,USD,cluster_majority
13624,1,0.1545,197,RU,Rusia,USD,cluster_majority
13626,1,0.1545,197,RU,Rusia,USD,cluster_majority
13630,1,0.1545,197,RU,Rusia,USD,cluster_majority
13632,1,0.1545,197,RU,Rusia,USD,cluster_majority
13639,1,0.1545,197,RU,Rusia,USD,cluster_majority
13640,1,0.1545,197,RU,Rusia,USD,cluster_majority
13654,1,0.1545,197,RU,Rusia,USD,cluster_majority
13655,1,0.1545,197,RU,Rusia,USD,cluster_majority
13656,1,0.1545,197,RU,Rusia,USD,cluster_majority
13659,1,0.1545,197,RU,Rusia,USD,cluster_majority
13660,1,0.1545,197,RU,Rusia,USD,cluster_majority
13663,1,0.1545,197,RU,Rusia,USD,cluster_majority
13683,1,0.1545,197,RU,Rusia,USD,cluster_majority
13684,1,0.1545,197,RU,Rusia,USD,cluster_majority
13687,1,0.1545,197,RU,Rusia,USD,cluster_majority
13688,1,0.1545,197,RU,Rusia,USD,cluster_majority
13689,1,0.1545,197,RU,Rusia,USD,cluster_majority
13690,1,0.1545,197,RU,Rusia,USD,cluster_majority
13694,1,0.1545,197,RU,Rusia,USD,cluster_majority
13696,1,0.1545,197,RU,Rusia,USD,cluster_majority
13699,2,0.9134,69,US,Estados Unidos,USD,cluster_majority
13702,1,0.1545,197,RU,Rusia,USD,cluster_majority
13703,1,0.1545,197,RU,Rusia,USD,cluster_majority
13711,1,0.1545,197,RU,Rusia,USD,cluster_majority
13719,1,0.1545,197,RU,Rusia,USD,cluster_majority
13729,1,0.1545,197,RU,Rusia,USD,cluster_majority
13733,1,0.1545,197,RU,Rusia,USD,cluster_majority
13736,1,0.1545,197,RU,Rusia,USD,cluster_majority
13740,1,0.1545,197,RU,Rusia,USD,cluster_majority
13750,1,0.1545,197,RU,Rusia,USD,cluster_majority
13751,1,0.1545,197,RU,Rusia,USD,cluster_majority
13755,1,0.1545,197,RU,Rusia,USD,cluster_majority
13758,1,0.1545,197,RU,Rusia,USD,cluster_majority
13759,1,0.1545,197,RU,Rusia,USD,cluster_majority
13764,1,0.1545,197,RU,Rusia,USD,cluster_majority
13770,1,0.1545,197,RU,Rusia,USD,cluster_majority
13771,1,0.1545,197,RU,Rusia,USD,cluster_majority
13777,1,0.1545,197,RU,Rusia,USD,cluster_majority
13795,1,0.1545,197,RU,Rusia,USD,cluster_majority
13798,1,0.1545,197,RU,Rusia,USD,cluster_majority
13805,1,0.1545,197,RU,Rusia,USD,cluster_majority
13813,1,0.1545,197,RU,Rusia,USD,cluster_majority
13818,1,0.1545,197,RU,Rusia,USD,cluster_majority
13836,1,0.1545,197,RU,Rusia,USD,cluster_majority
13848,1,0.1545,197,RU,Rusia,USD,cluster_majority
13849,1,0.1545,197,RU,Rusia,USD,cluster_majority
13850,1,0.1545,197,RU,Rusia,USD,cluster_majority
13855,1,0.1545,197,RU,Rusia,USD,cluster_majority
13857,1,0.1545,197,RU,Rusia,USD,cluster_majority
13860,1,0.1545,197,RU,Rusia,USD,cluster_majority
13866,1,0.1545,197,RU,Rusia,USD,cluster_majority
13872,1,0.1545,197,RU,Rusia,USD,cluster_majority
13874,1,0.1545,197,RU,Rusia,USD,cluster_majority
13881,1,0.1545,197,RU,Rusia,USD,cluster_majority
13890,1,0.1545,197,RU,Rusia,USD,cluster_majority
13901,1,0.1545,197,RU,Rusia,USD,cluster_majority
13903,1,0.1545,197,RU,Rusia,USD,cluster_majority
13910,1,0.1545,197,RU,Rusia,USD,cluster_majority
13911,1,0.1545,197,RU,Rusia,USD,cluster_majority
13912,1,0.1545,197,RU,Rusia,USD,cluster_majority
13917,1,0.1545,197,RU,Rusia,USD,cluster_majority
13919,1,0.1545,197,RU,Rusia,USD,cluster_majority
13921,1,0.1545,197,RU,Rusia,USD,cluster_majority
13925,1,0.1545,197,RU,Rusia,USD,cluster_majority
13926,1,0.1545,197,RU,Rusia,USD,cluster_majority
13929,0,0.0204,29,BR,Brasil,USD,cluster_majority
13936,1,0.1545,197,RU,Rusia,USD,cluster_majority
13944,1,0.1545,197,RU,Rusia,USD,cluster_majority
13946,1,0.1545,197,RU,Rusia,USD,cluster_majority
13948,1,0.1545,197,RU,Rusia,USD,cluster_majority
13949,1,0.1545,197,RU,Rusia,USD,cluster_majority
13951,1,0.1545,197,RU,Rusia,USD,cluster_majority
13953,1,0.1545,197,RU,Rusia,USD,cluster_majority
13957,1,0.1545,197,RU,Rusia,USD,cluster_majority
13965,1,0.1545,197,RU,Rusia,USD,cluster_majority
13966,1,0.1545,197,RU,Rusia,USD,cluster_majority
13969,1,0.1545,197,RU,Rusia,USD,cluster_majority
13975,1,0.1545,197,RU,Rusia,USD,cluster_majority
13981,1,0.1545,197,RU,Rusia,USD,cluster_majority
13982,0,0.0204,29,BR,Brasil,USD,cluster_majority
13985,1,0.1545,197,RU,Rusia,USD,cluster_majority
13989,1,0.1545,197,RU,Rusia,USD,cluster_majority
